age,workclass,education,marital_status,occupation,race,sex,hours_per_week,income
46,3,2,0,1,0,1,17,0
32,2,3,4,1,0,1,40,0
25,3,2,0,1,0,1,75,0
25,3,7,0,5,0,1,45,0
22,3,4,4,2,0,0,40,1
32,3,4,4,1,0,1,50,0
40,3,8,4,5,0,0,30,1
51,3,7,0,5,0,1,40,1
20,3,2,0,1,0,1,30,0
34,3,2,1,4,0,0,48,0
40,3,4,0,4,0,1,50,0
34,1,3,0,4,0,0,40,0
19,3,1,0,1,0,1,25,0
53,3,1,4,1,1,1,40,0
42,1,4,4,4,0,1,40,1
38,3,7,4,4,0,1,65,1
41,3,2,4,1,0,1,60,1
64,0,6,4,0,0,1,16,0
30,1,4,0,5,0,1,40,0
20,3,1,4,1,0,1,40,0
19,3,2,0,2,0,0,30,0
20,3,2,0,3,0,1,60,0
35,3,5,4,4,0,1,45,0
33,2,2,4,1,0,1,40,0
43,2,4,4,4,0,1,15,1
38,1,4,1,4,0,0,38,0
50,2,4,4,4,0,0,30,0
23,3,2,1,2,0,0,10,0
30,1,4,0,4,0,0,10,0
33,3,5,2,4,1,0,40,0
48,3,2,1,1,0,1,40,0
43,3,5,1,5,0,0,24,0
33,3,4,0,2,1,1,40,0
50,1,7,4,4,1,1,45,1
23,3,4,4,4,0,1,40,1
36,1,4,1,1,0,1,50,0
50,1,2,1,4,0,0,46,0
26,3,2,4,3,0,0,20,0
55,1,7,4,5,0,0,40,0
37,3,2,4,1,0,1,40,0
43,3,2,4,1,0,1,40,0
38,2,4,4,1,0,1,40,0
42,3,1,4,1,0,1,30,0
47,2,8,4,1,0,1,45,0
44,3,5,4,4,1,1,40,0
28,2,2,4,1,0,1,40,0
51,3,4,3,4,0,0,40,0
51,3,2,4,1,0,1,40,0
49,3,5,4,4,0,1,40,0
62,3,8,4,5,0,1,50,1
31,3,4,0,4,0,0,40,0
29,3,1,4,1,1,0,14,0
23,3,4,0,1,0,1,30,0
40,1,4,1,3,0,0,40,0
66,2,1,4,4,0,1,50,0
17,3,1,0,2,0,0,20,0
37,3,4,4,1,0,1,40,1
69,3,6,4,5,0,1,3,0
23,3,5,0,4,0,0,40,0
38,1,2,4,4,0,1,42,1
37,1,2,4,1,0,1,40,0
38,3,4,1,3,0,0,40,0
38,3,1,4,1,0,1,54,0
37,1,5,0,5,0,0,40,0
37,2,2,4,4,0,1,50,1
23,3,1,0,1,0,1,70,0
17,3,1,0,2,0,0,15,0
48,3,5,4,5,0,1,35,0
17,3,1,0,4,0,0,23,0
55,3,7,4,4,0,1,60,1
35,3,4,4,4,0,1,40,1
68,0,4,4,0,0,0,12,1
35,2,5,4,1,0,1,45,0
53,3,5,4,4,0,1,60,1
43,3,2,4,1,0,1,48,0
36,3,7,0,5,0,1,40,0
24,3,2,2,2,1,0,40,0
45,3,4,4,1,0,1,48,0
34,3,4,4,4,0,0,40,0
56,3,2,0,4,0,0,38,0
36,3,2,4,1,0,1,45,1
22,3,4,0,5,0,1,50,0
19,0,1,0,0,0,1,35,0
33,3,2,0,2,1,1,36,0
48,3,2,0,2,0,0,32,0
20,3,4,0,2,0,0,30,0
64,2,3,4,3,0,1,50,1
47,3,1,4,1,0,1,40,0
20,3,4,0,2,0,0,25,0
44,1,5,1,4,1,0,40,0
45,2,5,4,1,0,1,77,0
45,1,2,4,1,0,0,40,1
45,1,7,4,5,0,1,37,1
27,1,5,0,5,1,1,40,0
41,3,2,4,1,0,1,72,1
20,3,2,0,1,0,1,55,0
54,2,5,4,4,0,1,40,1
17,3,1,0,2,0,0,10,0
50,3,2,4,5,0,1,40,1
31,1,7,0,2,0,1,40,0
49,2,2,0,1,0,1,30,0
44,3,7,4,4,0,1,40,0
49,3,2,1,1,0,1,50,0
28,1,5,0,5,0,1,52,0
43,1,4,4,2,0,1,99,1
33,3,3,1,1,1,0,40,0
35,3,4,1,1,1,0,55,0
17,3,1,0,3,0,0,20,0
25,3,2,4,1,0,1,40,0
41,3,2,1,1,0,0,40,0
30,3,7,0,2,0,1,45,0
48,3,3,4,2,1,1,56,1
61,1,4,4,4,0,1,35,0
41,3,2,2,1,0,1,40,0
36,3,2,0,2,0,1,50,0
24,1,4,0,2,0,1,40,0
27,3,2,0,4,1,1,40,0
18,3,1,0,5,0,0,2,0
20,3,4,0,5,0,0,15,0
18,3,4,0,2,0,1,12,0
23,3,2,4,1,0,1,40,0
43,1,7,4,5,0,1,45,1
38,1,4,4,4,1,0,40,0
36,3,4,1,4,0,0,40,0
28,2,5,0,4,0,1,50,0
47,3,4,4,1,0,1,40,0
51,3,8,4,4,0,1,84,1
35,3,5,4,4,0,1,40,1
38,1,5,4,2,0,1,60,0
47,1,4,4,4,1,1,40,1
26,3,1,1,1,0,0,40,0
31,1,4,1,2,0,1,40,1
46,3,4,1,4,1,0,35,0
49,3,4,0,4,0,0,40,0
19,3,2,0,3,0,0,30,0
45,2,4,4,1,0,1,50,0
46,3,5,4,5,0,1,45,1
70,2,4,4,2,0,1,20,0
19,3,4,0,4,0,0,20,0
46,3,3,4,1,0,1,50,0
20,3,4,0,1,0,1,35,0
17,3,1,0,2,0,0,22,0
43,3,4,4,4,0,1,49,1
19,3,4,0,2,0,0,15,0
37,3,2,4,1,0,1,40,0
51,3,2,3,5,0,0,40,0
40,1,5,4,5,0,1,40,1
24,3,4,0,1,0,1,60,0
31,3,3,4,5,0,1,40,0
59,3,3,4,5,0,1,50,1
27,3,2,0,2,1,0,40,0
40,3,5,4,5,0,1,99,1
30,2,2,4,1,0,1,40,0
28,3,3,0,4,0,1,32,0
25,3,2,0,1,1,1,50,0
22,3,5,0,3,0,0,20,0
21,1,4,0,4,0,1,40,0
67,0,4,4,0,0,1,6,0
35,2,5,0,4,0,0,60,1
54,1,2,4,4,0,1,56,0
36,3,2,4,1,0,1,40,0
29,3,5,4,3,0,1,40,0
32,1,2,0,4,0,0,40,0
55,3,2,1,1,0,1,40,0
56,1,7,1,4,0,0,40,0
19,3,4,0,2,1,1,25,0
36,3,2,0,2,1,0,40,0
58,3,2,3,4,0,0,40,1
35,3,2,1,4,0,0,40,0
44,3,1,2,1,1,0,40,0
40,2,2,4,4,0,1,40,0
18,3,2,0,2,0,0,20,0
71,2,2,4,1,1,1,35,0
51,1,2,4,4,0,1,57,1
27,0,2,0,0,1,1,40,0
20,3,1,0,2,0,1,35,0
33,0,1,0,0,0,0,40,0
34,3,3,1,2,1,0,40,0
28,3,3,4,2,0,1,40,1
23,3,4,0,4,0,0,24,0
36,3,4,4,1,0,1,50,0
42,3,6,1,5,0,0,39,1
31,1,5,0,1,0,1,40,1
19,0,2,0,0,1,1,10,0
38,1,7,1,5,1,1,40,0
22,3,2,0,4,0,0,40,0
36,3,3,1,4,1,0,54,0
36,3,7,4,3,0,1,50,1
17,3,1,0,1,0,1,18,0
30,1,4,0,4,1,0,40,0
35,2,1,4,1,0,1,30,0
32,3,7,0,4,0,1,40,1
42,3,5,4,4,0,1,40,1
54,3,4,0,4,0,0,45,1
36,3,5,4,3,0,1,35,1
58,3,1,0,2,0,1,40,0
39,3,3,4,2,0,1,40,0
62,1,2,3,4,0,0,38,0
51,3,2,1,5,0,1,40,0
52,3,4,1,4,0,0,50,0
25,3,2,0,3,0,0,30,0
26,3,5,0,4,0,0,40,0
26,3,1,4,1,1,1,40,0
59,1,5,0,4,1,0,40,0
21,3,2,0,1,0,1,50,0
45,3,7,4,2,0,1,18,1
26,3,2,4,1,0,1,36,0
68,2,1,3,1,0,1,20,0
60,3,2,4,2,0,1,40,1
65,3,2,4,3,0,1,18,0
41,3,7,1,4,0,0,45,0
34,3,2,4,1,0,1,50,0
28,3,2,4,4,1,1,40,0
40,3,3,0,4,0,0,40,0
57,3,7,4,5,0,1,60,1
37,3,1,4,1,0,1,50,0
34,3,1,1,1,1,1,60,0
21,0,1,4,0,0,0,56,0
57,1,5,4,2,0,1,48,1
55,3,5,4,4,0,1,40,1
51,3,2,0,1,0,1,60,0
56,3,5,4,4,0,1,40,1
32,3,4,0,4,0,1,60,0
18,3,4,0,3,0,1,15,0
48,3,3,4,5,0,1,40,0
46,3,5,4,5,0,1,40,1
41,1,6,4,5,0,1,50,1
33,3,2,4,1,0,1,20,0
33,3,2,0,1,0,1,40,0
47,3,1,4,1,0,1,40,0
46,2,2,4,4,1,0,40,1
40,3,2,1,4,0,0,38,0
42,3,2,4,1,0,1,40,0
31,1,5,4,5,0,1,55,1
51,3,1,4,1,0,1,40,0
44,3,4,1,4,0,0,57,0
37,3,2,2,2,0,0,40,0
25,3,1,0,1,1,0,40,0
63,2,1,4,1,0,1,60,1
52,3,2,1,3,0,1,45,0
42,1,4,1,2,0,0,40,0
28,3,2,0,4,0,0,40,0
30,3,7,0,5,0,1,40,1
34,3,5,4,3,0,1,50,0
37,1,3,4,4,0,0,40,1
31,3,2,4,1,0,1,45,0
35,3,4,1,3,0,0,35,0
25,3,4,0,4,0,0,40,0
38,3,2,1,4,0,1,40,0
43,2,2,0,1,0,1,60,0
22,3,4,0,1,1,0,40,0
18,3,1,0,2,0,1,20,0
26,3,2,0,4,0,0,40,0
36,3,2,4,1,0,1,60,1
43,3,2,1,3,0,1,20,0
21,3,4,0,4,0,0,25,0
62,1,4,3,2,0,0,40,0
26,3,2,4,1,0,1,40,0
54,2,5,4,4,0,1,40,1
18,3,1,0,3,0,0,20,0
65,2,2,4,3,0,1,55,0
41,3,2,0,1,0,1,50,0
31,3,1,0,2,0,0,20,0
56,3,1,1,3,0,0,40,0
50,3,5,4,4,0,1,50,1
22,3,5,0,4,0,0,35,0
36,1,4,4,2,0,1,48,0
48,3,8,4,5,1,1,40,1
30,3,2,4,2,0,0,30,0
35,3,4,4,2,0,1,45,0
37,2,2,4,1,0,1,30,0
32,0,2,4,0,0,1,5,0
56,3,7,4,4,0,0,50,0
29,0,2,0,0,0,1,35,0
41,3,3,1,3,0,1,40,0
38,1,2,0,2,0,1,40,0
34,3,1,2,1,0,0,35,0
54,1,1,0,2,0,1,40,0
36,0,3,1,0,0,1,50,0
42,3,3,1,5,0,0,40,0
33,3,2,4,1,0,1,50,0
21,3,2,0,5,0,0,30,0
69,1,1,4,1,0,1,10,0
32,3,3,0,3,1,0,46,0
50,3,2,4,1,0,1,40,0
40,3,1,4,2,0,1,40,0
45,3,2,1,2,0,0,40,0
31,3,2,4,4,0,1,35,0
24,3,5,4,5,0,0,40,0
28,3,5,0,5,0,1,60,1
21,3,3,0,2,0,0,5,0
43,2,3,1,4,0,1,25,0
22,3,2,0,3,0,0,25,0
62,2,2,4,1,0,1,40,0
21,2,4,0,2,0,1,25,0
37,3,4,4,1,0,1,45,0
34,3,4,1,2,1,0,40,0
74,2,5,4,4,0,1,12,1
43,3,4,1,1,1,0,38,0
25,3,4,0,5,0,0,40,0
43,3,1,4,1,0,1,40,0
23,3,1,4,2,0,1,40,0
33,3,2,2,1,1,0,40,0
51,1,5,4,4,0,1,35,1
64,3,5,0,3,0,0,40,0
35,3,4,0,4,0,1,50,0
69,2,1,4,1,0,1,45,0
32,3,5,4,4,0,1,48,1
20,3,4,0,2,0,0,40,0
66,2,2,4,1,0,1,50,1
31,3,4,0,1,0,1,40,0
22,3,4,0,2,0,0,24,0
32,3,6,0,5,0,1,40,0
23,3,3,0,3,0,0,40,0
21,3,4,0,4,0,1,40,0
36,3,2,4,2,1,0,2,0
62,1,1,4,1,0,1,40,0
24,3,2,0,1,0,1,40,0
45,3,4,4,1,0,1,50,1
27,3,1,4,1,0,1,40,0
38,3,6,4,5,0,1,90,1
20,0,4,0,0,0,0,5,0
30,3,4,4,1,0,1,30,0
17,0,1,0,0,0,1,20,0
17,0,1,0,0,1,1,8,0
21,2,3,4,1,0,1,40,0
56,2,2,4,3,0,1,40,0
59,1,7,3,5,0,0,60,1
37,2,4,1,4,0,0,40,0
52,3,4,1,4,0,0,40,0
50,1,4,4,4,0,1,40,1
55,3,5,4,4,0,1,60,1
55,3,5,4,5,0,1,40,1
45,0,2,1,0,0,0,40,0
72,3,4,4,5,0,1,20,0
39,3,4,1,4,0,0,40,0
28,3,1,1,1,0,0,40,0
38,3,5,1,2,0,1,40,0
44,3,4,2,1,0,1,55,0
51,2,2,0,3,0,1,40,0
20,3,4,0,2,0,1,36,0
25,3,4,0,1,0,0,45,0
52,3,4,1,3,0,0,20,1
45,3,2,3,1,0,0,40,0
17,3,1,0,4,0,0,12,0
20,3,2,0,2,1,0,15,0
64,1,7,4,5,0,1,25,0
34,3,2,4,4,0,1,40,0
74,2,4,4,4,0,1,4,0
58,1,1,1,1,1,0,40,1
44,3,7,4,5,0,1,40,1
23,1,3,0,4,0,0,25,0
23,3,2,0,1,0,1,50,0
27,3,3,0,2,0,0,36,0
34,3,5,4,3,0,1,45,1
18,3,2,0,3,0,0,24,0
33,3,1,0,3,1,0,17,0
50,2,4,4,1,0,1,48,0
47,3,2,1,3,0,1,50,0
50,2,6,4,5,0,1,55,1
18,3,1,0,3,0,0,15,0
49,1,6,4,5,0,0,60,1
34,3,4,4,1,0,1,50,0
51,3,7,4,5,0,1,45,1
56,1,4,4,4,0,1,40,1
64,3,2,3,4,0,0,8,0
23,3,4,0,1,0,0,50,0
33,3,4,4,1,0,1,40,0
43,3,7,4,4,0,1,45,0
60,1,2,1,4,0,1,40,1
57,1,1,1,2,0,0,40,0
22,3,5,0,3,0,1,45,0
23,3,5,0,1,0,1,40,0
54,3,4,4,3,0,1,50,1
39,1,2,4,4,1,1,52,1
32,2,7,0,5,0,1,40,0
20,3,4,0,2,0,1,15,0
30,3,4,0,4,0,1,52,0
56,2,2,4,1,0,1,45,0
34,3,2,4,1,0,1,40,0
32,3,2,0,1,0,1,40,0
59,3,7,4,5,0,1,50,1
19,3,4,0,5,0,1,11,0
60,0,1,3,0,0,0,40,0
29,3,2,4,1,0,1,42,0
24,3,4,4,1,0,1,60,0
41,1,7,1,5,0,1,35,0
23,3,1,4,1,1,0,30,0
32,3,2,4,3,0,1,50,1
51,2,2,0,3,0,1,40,0
18,3,2,0,3,0,1,10,0
28,3,4,0,4,0,0,40,0
33,0,4,4,0,0,0,40,1
38,3,2,2,1,1,0,30,0
29,3,5,0,5,0,1,50,0
25,3,2,4,1,0,1,45,0
31,3,6,0,2,0,1,55,0
34,3,5,4,4,0,0,25,0
34,3,2,4,4,0,1,45,1
66,1,2,4,4,0,1,40,1
41,3,1,4,1,0,1,40,0
62,3,1,4,5,0,1,20,0
58,3,2,4,1,1,1,40,0
40,3,2,2,4,0,0,40,0
24,3,5,0,4,1,0,40,0
47,3,2,4,4,0,1,40,1
19,3,2,0,2,1,1,25,0
32,3,4,4,1,0,1,45,0
51,1,4,1,4,0,0,40,0
25,3,1,4,1,0,1,45,0
60,0,7,4,0,0,1,40,0
22,3,4,0,1,0,1,40,0
29,3,5,4,4,0,0,50,1
20,3,2,4,3,0,1,40,0
42,3,1,1,1,0,1,40,0
18,3,2,0,1,0,1,20,0
23,3,1,4,1,1,0,40,0
28,3,5,4,4,0,1,40,1
55,3,5,1,5,0,0,40,1
40,3,2,1,1,1,1,40,0
52,3,4,1,3,0,1,50,0
37,3,2,1,1,0,1,40,1
21,3,4,0,3,0,0,22,0
35,3,3,0,2,0,1,60,0
45,3,4,1,1,0,1,48,0
39,3,2,1,4,1,0,40,0
54,3,2,4,1,0,1,44,0
42,3,1,1,3,0,0,40,0
26,0,4,4,0,0,0,20,0
59,2,3,4,1,0,1,40,0
42,3,2,4,3,0,0,40,1
22,3,4,0,2,1,0,20,0
33,3,5,0,5,0,0,40,0
39,3,4,4,1,0,1,40,1
18,2,1,0,1,0,1,70,0
46,3,4,4,3,1,1,60,1
24,3,5,0,2,0,1,40,0
28,3,3,4,1,0,0,30,0
21,1,2,0,4,0,0,43,0
22,3,1,0,1,0,1,30,0
61,3,1,4,1,1,1,40,1
56,1,4,4,4,1,1,40,0
21,3,4,0,3,0,0,20,0
17,3,1,0,1,0,1,26,0
29,3,4,4,1,0,1,40,1
28,1,2,4,2,0,1,40,1
62,3,2,3,4,0,0,38,0
39,3,2,2,1,1,1,40,0
30,1,2,0,2,0,1,40,0
20,0,1,0,0,0,1,40,0
18,1,1,0,4,0,1,12,0
54,3,2,0,1,0,1,40,0
49,3,4,4,1,0,1,40,1
33,1,8,4,5,1,1,50,0
50,3,5,4,3,0,1,40,1
57,3,2,4,2,0,1,78,0
50,1,2,1,4,0,0,40,0
45,3,5,4,4,0,1,40,1
41,3,4,4,4,0,1,40,1
23,3,2,4,1,0,1,48,0
23,3,5,0,3,0,0,40,0
47,3,2,4,4,0,0,40,0
39,2,5,4,4,1,1,50,0
29,3,3,4,1,0,1,48,1
46,3,2,4,1,1,1,40,0
18,3,1,0,1,0,1,40,0
68,3,1,4,1,0,1,40,0
62,3,3,4,2,0,1,40,1
43,3,3,4,2,0,1,40,0
35,3,2,4,1,0,1,40,0
21,3,2,0,4,0,0,40,0
21,1,4,0,1,0,1,40,0
41,1,3,1,1,0,0,45,0
61,3,2,4,1,0,1,40,0
24,3,2,0,1,0,1,50,0
21,3,2,0,2,1,1,40,0
36,1,1,4,2,0,1,40,0
37,1,3,0,2,0,0,40,0
69,3,1,4,1,0,1,60,1
49,1,4,1,4,0,0,50,0
55,3,2,4,1,0,1,53,1
21,3,2,4,1,0,1,40,0
18,3,1,0,2,0,1,40,0
26,3,2,4,5,1,1,40,0
20,0,4,0,0,0,0,18,0
46,3,2,4,1,0,1,55,0
23,3,1,0,1,0,1,40,0
48,3,2,4,1,0,1,40,1
36,3,2,4,1,0,1,48,1
42,1,7,1,5,0,1,40,0
41,1,7,4,5,0,1,38,1
45,3,3,3,3,0,0,40,0
52,3,2,1,1,0,1,40,0
22,1,5,0,5,1,0,18,0
20,3,4,0,1,0,0,40,0
27,3,2,2,1,0,1,43,0
36,3,2,1,4,0,1,40,0
34,3,2,4,1,1,1,52,0
38,3,7,4,5,0,1,50,1
20,0,4,0,0,0,0,40,0
47,3,2,1,3,0,0,45,0
21,3,2,4,1,0,1,50,0
33,3,2,0,1,0,1,40,0
31,1,3,0,2,0,1,40,0
61,3,1,4,1,0,1,40,0
46,3,1,4,1,1,1,45,0
55,1,7,4,5,1,1,40,1
19,1,4,0,5,0,1,40,0
39,3,2,4,1,0,1,40,1
61,3,2,4,2,0,1,40,0
28,3,4,4,1,0,1,40,0
28,3,1,4,1,0,1,40,0
61,0,2,4,0,0,1,38,1
61,3,2,4,1,0,1,37,0
54,3,4,4,3,0,1,40,0
50,2,4,4,1,0,1,70,0
37,1,7,4,5,0,0,45,1
17,0,1,0,0,0,0,30,0
56,3,2,4,3,0,0,4,0
31,3,5,1,4,0,0,50,1
32,1,5,4,4,0,0,55,1
28,3,1,1,2,0,0,40,0
34,3,3,4,2,0,1,40,0
33,3,1,0,2,0,0,25,0
42,3,3,1,4,0,0,35,0
64,3,3,4,1,0,1,48,0
29,3,4,4,1,0,1,20,0
41,0,1,4,0,0,1,32,0
45,3,4,4,1,0,1,40,0
48,3,7,4,5,0,1,45,1
44,3,4,2,2,0,0,38,0
34,1,4,0,4,0,1,40,0
40,3,2,0,1,0,1,45,0
45,3,2,4,1,0,1,40,0
23,3,4,0,2,0,0,20,0
51,3,5,4,5,0,1,55,1
24,3,2,4,1,0,1,50,0
57,3,5,3,5,0,1,40,1
23,3,4,0,4,0,0,40,0
34,3,4,4,1,0,1,40,1
36,3,2,1,1,0,1,40,0
56,2,6,4,5,0,1,32,1
42,3,2,1,4,0,0,40,0
45,2,5,4,4,0,1,60,0
38,3,5,4,5,0,1,70,1
29,1,3,4,2,0,1,40,1
54,3,5,1,5,0,1,40,0
40,3,2,4,1,0,1,40,1
29,3,2,4,1,0,1,40,0
35,1,5,0,4,0,1,40,0
47,3,2,2,4,0,0,37,0
51,3,3,0,4,0,0,43,0
28,3,2,0,2,0,1,40,0
58,3,2,4,1,0,1,45,1
24,3,2,0,1,0,0,25,0
46,1,2,1,4,0,1,40,0
57,3,1,4,1,1,1,48,0
22,3,2,0,1,0,1,20,0
28,3,5,0,2,1,1,30,0
17,0,1,0,0,0,1,25,0
23,3,2,0,3,0,1,60,0
19,3,2,0,1,0,1,40,0
66,1,2,3,5,1,0,35,0
38,3,4,4,4,0,1,55,0
39,1,4,1,4,1,0,40,0
39,0,1,4,0,0,1,40,0
47,3,2,4,1,0,1,40,1
39,3,2,1,1,0,1,60,0
22,3,4,0,1,0,1,40,0
36,3,2,0,1,1,1,30,0
32,3,4,4,1,1,1,40,0
29,0,2,0,0,0,1,40,0
43,1,5,0,5,0,1,40,0
51,3,2,4,1,0,1,40,0
42,3,1,4,1,0,1,60,0
32,1,1,0,4,0,0,40,0
34,3,4,0,4,0,1,40,0
51,3,3,4,1,0,1,57,0
38,3,5,4,3,0,1,44,0
21,3,2,0,1,1,1,20,0
33,2,5,0,2,0,0,15,0
34,3,2,4,1,0,1,40,0
32,3,2,4,4,0,1,40,0
38,0,3,0,0,0,1,15,0
27,2,2,4,2,1,1,60,1
35,2,4,4,3,0,1,50,1
29,1,5,0,5,0,1,50,0
40,3,2,4,1,0,1,40,0
46,3,1,4,1,1,1,30,0
37,3,2,0,2,1,0,30,0
38,2,2,4,1,0,1,25,0
37,3,4,4,4,1,1,60,1
44,3,5,4,5,0,1,45,1
25,3,7,0,5,0,1,30,0
38,3,2,0,3,0,1,42,0
34,1,3,1,4,0,0,10,0
50,2,2,4,3,0,1,60,1
46,3,4,4,4,0,1,50,1
20,3,1,0,1,0,1,30,0
47,1,3,4,4,0,1,38,1
46,3,8,4,5,0,1,60,1
34,3,3,1,3,0,1,40,0
61,3,2,4,1,0,1,40,0
55,1,4,1,5,1,0,37,0
36,3,2,0,1,0,1,35,0
28,3,4,0,4,0,0,40,1
22,3,2,0,2,0,1,40,0
34,3,4,0,3,1,0,35,0
33,3,4,0,1,1,1,40,0
27,3,2,0,2,0,0,32,0
43,1,7,4,1,0,1,12,0
55,3,1,4,1,0,1,40,1
39,2,1,4,2,0,0,15,0
20,3,4,0,2,0,1,33,0
38,3,2,0,1,1,1,40,0
30,3,4,0,1,0,1,40,0
21,3,1,0,2,0,1,42,0
60,3,2,4,5,0,1,30,0
43,3,4,0,1,0,1,40,0
36,3,2,4,1,0,1,45,1
23,3,4,0,2,0,0,48,0
57,1,4,4,1,1,1,40,1
25,1,2,0,1,1,1,40,0
38,3,2,1,2,1,0,32,0
22,3,2,4,1,0,1,35,0
23,3,1,0,1,0,1,40,0
61,2,2,0,3,0,0,44,0
28,3,4,1,1,0,1,46,0
17,0,1,0,0,0,0,10,0
21,3,4,0,2,0,0,25,0
49,3,7,4,5,0,1,40,0
37,3,1,1,1,0,1,35,0
23,3,4,0,2,0,0,40,0
38,2,4,4,5,0,1,50,0
34,1,5,4,5,0,0,46,1
21,3,2,0,1,0,0,40,0
27,1,4,4,4,1,1,40,1
57,3,2,4,1,0,1,84,1
22,3,2,0,1,1,1,25,0
20,3,4,0,4,1,0,35,0
49,2,4,4,5,0,0,65,1
38,3,2,4,1,0,1,40,0
40,3,5,4,2,0,1,40,0
44,3,2,4,1,1,1,40,0
37,2,4,4,4,0,0,20,0
57,3,7,1,5,0,1,30,0
56,3,1,0,2,0,0,30,0
41,3,3,1,5,0,1,80,0
50,2,2,4,2,1,1,60,0
33,3,1,0,1,0,1,50,0
29,3,7,4,3,0,1,20,0
28,1,5,4,4,0,1,40,1
35,3,1,4,1,0,1,50,0
36,3,2,1,1,0,1,40,0
45,3,8,1,5,1,0,35,1
30,2,3,0,1,0,1,40,0
35,2,2,4,2,0,1,60,0
27,3,3,4,3,0,1,40,0
22,3,2,0,4,0,1,40,0
24,3,4,0,1,0,1,30,0
47,3,5,4,5,0,1,50,1
47,3,4,4,4,0,1,40,1
18,3,1,0,2,0,0,15,0
18,3,4,0,4,0,1,30,0
31,1,2,1,2,0,1,47,1
43,2,7,1,2,0,0,30,0
45,3,2,4,1,1,1,40,0
39,3,2,4,1,0,1,40,0
30,3,5,0,4,0,1,50,0
22,3,4,0,4,0,0,35,0
30,2,2,4,1,0,1,85,0
36,3,8,4,5,0,1,60,1
20,1,3,0,5,0,1,30,0
61,0,1,4,0,0,1,20,0
27,3,2,4,1,0,1,45,0
59,1,4,4,4,0,1,60,1
60,3,2,4,1,0,1,40,0
43,3,5,1,4,0,0,40,0
35,3,2,1,1,0,1,60,0
40,3,5,4,4,0,1,50,1
20,3,1,4,1,0,1,35,0
47,3,7,4,4,0,1,40,0
40,3,3,1,5,0,1,50,0
20,3,2,0,1,0,1,40,0
75,0,4,4,0,0,1,13,0
25,3,4,0,4,0,0,40,0
47,3,3,4,5,0,1,40,1
29,2,3,3,3,0,0,40,1
34,3,2,4,1,0,1,45,0
45,1,5,2,5,0,0,40,0
23,3,4,0,1,0,1,50,0
46,3,3,3,4,0,0,40,0
41,1,4,1,1,1,0,38,0
29,3,5,4,5,0,1,40,1
17,3,1,0,1,1,1,20,0
39,3,1,4,1,0,1,40,0
37,3,2,0,1,1,0,40,0
34,3,2,4,1,1,1,40,0
20,3,2,0,1,0,1,40,0
18,0,2,0,0,1,0,38,0
52,3,3,4,1,0,1,40,1
42,1,3,4,5,1,0,40,0
22,3,1,4,1,0,1,35,0
66,1,4,1,4,0,0,55,0
35,3,2,4,1,0,1,65,0
40,1,3,0,5,0,1,40,1
21,3,2,1,3,1,0,38,0
51,1,2,1,2,0,1,52,0
34,3,1,4,1,0,1,40,0
24,3,2,4,1,0,1,40,0
43,3,5,4,4,0,0,40,0
34,3,5,4,4,0,0,40,1
42,1,7,0,5,0,0,40,0
41,3,3,0,1,0,1,30,0
21,3,2,0,1,0,0,40,0
64,1,1,4,2,0,1,10,0
24,1,2,0,4,0,0,40,0
23,3,4,0,1,0,1,10,0
29,3,2,4,3,0,1,50,0
44,2,2,1,4,0,0,60,0
28,3,5,4,5,0,1,55,0
33,2,2,4,3,0,1,50,1
35,3,4,4,1,0,1,40,0
41,3,1,4,1,0,0,40,0
42,3,5,4,3,1,1,40,1
51,2,4,4,4,0,1,99,1
32,3,1,0,2,1,0,40,0
37,3,2,0,1,0,1,40,0
18,3,1,0,3,0,0,25,0
24,3,3,0,2,0,0,35,0
29,0,4,1,0,0,0,40,0
45,3,4,4,4,0,1,40,0
52,1,5,4,4,0,1,45,1
35,3,2,0,2,0,0,40,0
46,2,5,1,4,0,0,50,0
63,3,2,3,4,0,1,50,1
32,1,5,4,5,0,0,35,1
24,3,2,0,2,0,0,15,0
72,0,4,4,0,0,1,32,0
35,0,4,0,0,0,1,10,0
29,3,5,0,4,0,0,40,0
35,3,5,4,4,0,1,50,1
70,3,1,4,1,0,1,32,0
65,0,5,4,0,0,1,48,1
36,3,2,0,1,0,0,30,0
53,3,2,4,2,1,1,30,1
49,1,2,4,1,0,1,40,0
60,3,6,4,4,0,1,40,1
18,3,1,0,1,0,1,40,0
21,3,4,0,2,0,1,35,0
42,3,1,0,1,1,1,40,0
25,1,7,0,5,0,0,37,0
32,3,2,4,1,0,1,40,0
25,2,2,4,3,0,1,60,0
47,3,5,4,4,0,1,40,1
30,3,3,0,5,0,0,40,0
21,0,3,0,0,0,0,40,0
38,2,5,4,1,0,1,60,0
34,3,2,4,1,0,1,55,0
37,3,3,0,2,0,0,30,0
56,3,2,4,4,0,0,40,1
52,1,3,4,4,0,1,40,0
23,3,5,0,5,0,1,40,0
29,1,2,4,2,0,1,42,0
45,3,2,4,1,0,1,40,1
23,1,5,0,5,0,0,40,0
45,3,7,4,4,0,1,65,1
30,3,5,0,4,0,1,42,0
45,3,5,4,3,0,1,50,0
26,3,2,4,1,0,1,40,0
23,3,4,4,1,0,1,40,0
24,3,4,0,2,0,0,40,0
43,3,7,3,4,0,1,40,1
42,3,2,1,1,0,1,40,0
72,3,4,3,4,0,0,25,0
21,0,4,0,0,0,0,40,0
